image_name,Score,MOS
ISIC_0000000_b.jpg,0.0233154296875,1.1029759026196908
ISIC_0000001_b.jpg,0.03509521484375,1.1612531109564643
ISIC_0000002_b.jpg,0.0128936767578125,1.0514171807362498
ISIC_0000003_b.jpg,0.0242462158203125,1.1075807079416378
ISIC_0000004_b.jpg,0.020172119140625,1.0874252485816398
ISIC_0000006_b.jpg,0.0197601318359375,1.0853870560620893
ISIC_0000007_b.jpg,0.022064208984375,1.0967858364492045
ISIC_0000008_b.jpg,0.0190277099609375,1.0817636026939998
ISIC_0000009_b.jpg,0.01934814453125,1.083348863542539
ISIC_0000010_b.jpg,0.0257568359375,1.1150540805133224
ISIC_0000011_b.jpg,0.0130767822265625,1.0523230440782723
ISIC_0000012_b.jpg,0.0227508544921875,1.1001828239817883
ISIC_0000013_b.jpg,0.027069091796875,1.1215461011311496
ISIC_0000014_b.jpg,0.015655517578125,1.0650806194784208
ISIC_0000015_b.jpg,0.0203857421875,1.0884820891473326
ISIC_0000016_b.jpg,0.02764892578125,1.1244146683808873
ISIC_0000017_b.jpg,0.0212249755859375,1.0926339627982684
ISIC_0000018_b.jpg,0.01506805419921875,1.0621743079227657
ISIC_0000019_b.jpg,0.01136016845703125,1.0438305752468124
ISIC_0000020_b.jpg,0.01214599609375,1.047718238756325
ISIC_0000021_b.jpg,0.00922393798828125,1.0332621695898845
ISIC_0000022_b.jpg,0.01451873779296875,1.0594567178966985
ISIC_0000023_b.jpg,0.0161285400390625,1.0674207664453121
ISIC_0000024_b.jpg,0.0236663818359375,1.1047121406919003
ISIC_0000025_b.jpg,0.01462554931640625,1.0599851381795449
ISIC_0000026_b.jpg,0.0205230712890625,1.0891614866538493
ISIC_0000027_b.jpg,0.023040771484375,1.1016171076066572
ISIC_0000028_b.jpg,0.0203399658203125,1.088255623311827
ISIC_0000029_b.jpg,0.0173492431640625,1.073459855392128
ISIC_0000030_b.jpg,0.01097869873046875,1.0419433599509325
ISIC_0000031_b.jpg,0.00970458984375,1.0356400608626932
ISIC_0000032_b.jpg,0.01030731201171875,1.0386218610301836
ISIC_0000034_b.jpg,0.0194244384765625,1.083726306601715
ISIC_0000035_b.jpg,0.015869140625,1.0661374600441136
ISIC_0000036_b.jpg,0.0253143310546875,1.1128649107701019
ISIC_0000037_b.jpg,0.01433563232421875,1.0585508545546762
ISIC_0000038_b.jpg,0.009765625,1.035942015310034
ISIC_0000039_b.jpg,0.032684326171875,1.1493259102865028
ISIC_0000040_b.jpg,0.0295257568359375,1.1336997676366167
ISIC_0000041_b.jpg,0.0310211181640625,1.1410976515964661
ISIC_0000042_b.jpg,0.01136016845703125,1.0438305752468124
ISIC_0000043_b.jpg,0.00753021240234375,1.0248829336761776
ISIC_0000044_b.jpg,0.01496124267578125,1.0616458876399193
ISIC_0000045_b.jpg,0.0238494873046875,1.1056180040339227
ISIC_0000046_b.jpg,0.0193328857421875,1.0832733749307037
ISIC_0000047_b.jpg,0.0193328857421875,1.0832733749307037
ISIC_0000048_b.jpg,0.0172576904296875,1.0730069237211168
ISIC_0000049_b.jpg,0.00858306884765625,1.0300916478928062
ISIC_0000050_b.jpg,0.015533447265625,1.0644767105837394
ISIC_0000051_b.jpg,0.00804901123046875,1.0274495464785742
ISIC_0000052_b.jpg,0.0139923095703125,1.0568523607883842
ISIC_0000053_b.jpg,0.0098724365234375,1.0364704355928804
ISIC_0000054_b.jpg,0.01300811767578125,1.0519833453250138
